Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
23,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:25:00 ,117778536.0,7,12,83,76,62,2321,2309,2261,17,8,11.857142857142858,4.810702354423639,16,7,10.857142857142858,4.810702354423639,14,5,8.857142857142858,4.810702354423639,282,7,193.41666666666663,99.97768690456827,281,6,192.41666666666663,99.97768690456827,277,2,188.41666666666663,99.97768690456827,20.411189352871567,20.249869636688302,19.723457931248184,0.1613197161832611,6543252.0,12430776.632737068,43790040.0,240.0,117777797.0,19629632.83333333,18638552.83493155,43790040.0,1052148.0,117778296.0,10707117.818181818,15235223.320179624,45713088.0,290.0,70,7,14,120,12,48,0.0594335796464646,0.1018861365367964,126.52631578947368,7,282,119.21612885896336,14212.48538011696,125.52631578947368,6,281,119.21612885896336,14212.48538011696,122.26315789473684,2,277,118.46980023301916,14035.093567251464,515070.8,833870.8483114756,1922861.0,240.0,22830059.0,14021795.009542912,43790040.0,8270574.0,1,12,19,MASTER,1,129,0,0,0,7,12,REPLAY
24,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:27:08 ,117043340.0,6,11,75,69,57,1409,1398,1354,17,8,12.5,4.929503017546495,16,7,11.5,4.929503017546495,14,5,9.5,4.929503017546495,282,7,128.0909090909091,122.98980002053386,281,6,127.0909090909091,122.98980002053386,277,2,123.0909090909091,122.98980002053386,12.67906401167294,12.533818669221162,12.055363423497656,0.1452453424517789,7315208.75,12224384.080728669,34016095.0,239.0,117042343.0,23408468.6,13960739.978967136,35577500.0,960522.0,117043028.0,11704302.8,13855954.549870092,34016481.0,611.0,60,6,12,110,11,44,0.0512630620418043,0.0939822804099746,87.29411764705883,7,282,112.710782927967,12703.720588235294,86.29411764705883,6,281,112.710782927967,12703.720588235294,83.0,2,277,112.2163089751218,12592.5,192641.4,429894.05401540507,961659.0,0.0,23215827.2,10024178.083146604,34016095.0,7508523.0,1,12,17,MASTER,1,129,0,0,0,6,11,REPLAY
25,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:29:30 ,116243812.0,5,8,67,62,52,1866,1858,1826,17,8,13.4,4.9295030175464944,16,7,12.4,4.9295030175464944,14,5,10.4,4.9295030175464944,654,7,233.25,204.62282375140853,653,6,232.25,204.62282375140853,649,2,228.25,204.62282375140853,16.6288421443027,16.517008234382402,16.155698679255288,0.1118339099202975,9686984.333333334,15564917.605337285,38045836.0,185.0,114882288.0,28720572.0,12846581.47164381,38046021.0,9810971.0,116243488.0,16606212.57142857,17707293.79554877,38046445.0,481.0,50,5,10,80,8,32,0.0430130422770375,0.06882086764326,148.69230769230768,7,654,191.90074891958457,36825.89743589744,147.69230769230768,6,653,191.90074891958457,36825.89743589744,144.46153846153842,2,649,191.3150174383493,36601.4358974359,62470.75,124047.81170547377,248542.0,185.0,28658101.25,12968382.164106296,38045836.0,9562429.0,1,12,13,MASTER,1,129,0,0,0,5,8,REPLAY
26,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:31:39 ,119038106.0,27,29,234,207,153,1091,1062,946,17,8,8.666666666666666,2.4019223070763074,16,7,7.666666666666668,2.4019223070763065,14,5,5.666666666666668,2.4019223070763065,282,7,37.620689655172406,80.44093387302594,281,6,36.620689655172406,80.44093387302594,277,2,32.62068965517241,80.44093387302594,11.130889464924786,10.660451872444948,9.23233775241686,0.47043759247984,2164329.2,6279933.96708492,44918092.0,209.0,119037741.0,4578374.653846154,8584636.722537596,44919052.0,891.0,119037800.0,4251350.0,8347232.470151577,44918301.0,557.0,270,27,54,290,29,116,0.2268181249456372,0.2436194675342029,23.660714285714285,7,282,59.24564480678246,3510.046428571429,22.660714285714285,6,281,59.24564480678246,3510.046428571429,19.625,2,277,59.00525785508825,3481.620454545455,4335912.5,6979569.033749427,16008247.0,222.0,13831997.666666664,15291601.585380254,44918092.0,5973577.0,1,12,56,MASTER,1,129,0,0,0,27,29,REPLAY
27,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:33:40 ,116904886.0,34,32,335,301,233,1607,1575,1447,44,8,9.852941176470589,6.928782100078943,43,7,8.852941176470589,6.928782100078943,41,5,6.852941176470589,6.928782100078942,946,7,50.21875,172.84483706958935,945,6,49.21875,172.84483706958935,941,2,45.21875,172.84483706958935,16.61179499375244,16.047233474912247,14.370656843204994,0.5645615188401962,1798536.7076923074,2776108.733262029,11042430.0,166.0,116904886.0,3542572.303030303,3043378.339740872,11042764.0,18705.0,116869982.0,3769999.419354839,4002307.01635763,20111991.0,859.0,340,34,68,320,32,128,0.2908347218267678,0.2737267970134285,29.424242424242426,7,946,121.1851806890926,14685.848018648025,28.424242424242426,6,945,121.1851806890926,14685.848018648025,25.45454545454545,2,941,121.02030113461662,14645.913286713288,3657323.625,2845115.953512864,8018524.0,0.0,8209039.5,1991949.7503250428,11042430.0,5454616.0,1,12,66,MASTER,1,129,0,0,0,34,32,REPLAY
28,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:35:48 ,100138166.0,23,26,229,206,160,1531,1505,1401,35,8,9.956521739130435,6.041359426107258,34,7,8.956521739130435,6.041359426107258,32,5,6.956521739130435,6.041359426107259,282,7,58.884615384615394,99.71973803538673,281,6,57.884615384615394,99.71973803538673,277,2,53.884615384615394,99.71973803538673,17.575716335767524,17.086392415055816,15.588462045530171,0.4893239207117095,2086211.791666667,4630980.091381433,26478793.0,102.0,100137904.0,4551722.909090909,6020690.854297235,26479707.0,615.0,100137881.0,4005515.24,5830313.199993148,26479055.0,569.0,230,23,46,260,26,104,0.2296826566605983,0.2596412640511111,35.91836734693877,7,282,76.18777152937501,5804.576530612246,34.918367346938766,6,281,76.18777152937501,5804.576530612246,31.85714285714285,2,277,75.86720855108176,5755.833333333332,4428763.166666667,5839217.77973185,13306991.0,264.0,12260887.5,7179019.799012029,26478793.0,6655256.0,1,12,49,MASTER,1,129,0,0,0,23,26,REPLAY
29,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:38:02 ,119496182.0,27,26,234,207,153,1087,1061,957,17,8,8.666666666666666,2.4019223070763074,16,7,7.666666666666668,2.4019223070763065,14,5,5.666666666666668,2.4019223070763065,468,7,41.80769230769232,106.8093700873736,467,6,40.80769230769232,106.8093700873736,463,2,36.80769230769232,106.8093700873736,11.05474650227737,10.611217687273054,9.288999710467737,0.4435288150043153,2298003.5,4117430.640283105,20055656.0,184.0,119495983.0,4595999.346153846,4862718.515339221,20055928.0,427997.0,119495583.0,4779823.32,5264145.9901346825,20055960.0,539.0,270,27,54,260,26,104,0.225948641605972,0.2175801733983433,24.924528301886788,7,468,75.94326046377898,5767.378809869376,23.924528301886788,6,467,75.94326046377898,5767.378809869376,20.943396226415093,2,463,75.72734875711873,5734.631349782292,4313608.428571428,5418475.119345228,14843543.0,213.0,11326099.714285716,4989652.5329040615,20055656.0,5166195.0,1,12,53,MASTER,1,129,0,0,0,27,26,REPLAY
30,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:40:02 ,115063635.0,34,32,335,301,233,2495,2463,2335,35,8,9.852941176470589,5.326505210173993,34,7,8.852941176470589,5.326505210173993,32,5,6.852941176470589,5.326505210173993,282,7,77.96875,110.4046762611194,281,6,76.96875,110.4046762611194,277,2,72.96875,110.4046762611194,24.595086014795204,24.02149036922048,22.318085118725826,0.5735956455747291,1770209.769230769,2829156.5571553507,11717810.0,171.0,108404040.0,3284970.9090909087,3175164.658728153,11718458.0,644.0,115063208.0,3711716.3870967743,4069887.559946619,15340604.0,450.0,340,34,68,320,32,128,0.2954886659021332,0.278106979672596,42.87878787878788,7,282,83.69238824896712,7004.415850815852,41.87878787878788,6,281,83.69238824896712,7004.415850815852,38.90909090909091,2,277,83.28463285582805,6936.330069930071,4701636.333333333,7640556.141992102,23111971.0,0.0,8083153.888888889,1908171.28780984,11717810.0,5057998.0,1,12,66,MASTER,1,129,0,0,0,34,32,REPLAY
31,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:42:10 ,119046909.0,30,31,258,228,168,1105,1074,950,17,8,8.6,2.2833731853221626,16,7,7.6,2.2833731853221626,14,5,5.6,2.2833731853221626,282,7,35.645161290322584,78.08864551994601,281,6,34.645161290322584,78.08864551994601,277,2,30.64516129032258,78.08864551994601,11.449268288015777,10.93686523183899,9.391256013207364,0.5124030561767883,1984115.15,3862932.292950191,16998681.0,156.0,119046643.0,4105056.6551724137,4735963.001589565,17000052.0,829.0,119046609.0,3968220.3,4729552.862334489,16998892.0,466.0,300,30,60,310,31,124,0.2520015030377647,0.2604015531390235,22.34426229508197,7,282,56.897242243041866,3237.296174863389,21.34426229508197,6,281,56.897242243041866,3237.296174863389,18.327868852459016,2,277,56.664133662448656,3210.8240437158465,5512355.166666667,8682288.12743363,19025272.0,300.0,12661248.833333336,3384241.554756836,16998681.0,9923025.0,1,12,61,MASTER,1,129,0,0,0,30,31,REPLAY
32,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:44:21 ,97949925.0,7,13,110,103,89,2345,2332,2280,35,8,15.714285714285715,9.621404708847278,34,7,14.714285714285715,9.621404708847278,32,5,12.714285714285715,9.621404708847278,282,7,180.38461538461544,108.85428981099646,281,6,179.38461538461542,108.85428981099646,277,2,175.38461538461542,108.85428981099646,25.063827256631388,24.85964129120057,24.185827605278927,0.2041859654308056,5155259.210526316,7669084.125921503,22211431.0,297.0,97949925.0,16324987.5,8379926.946107866,23067735.0,635261.0,97315489.0,8109624.083333332,8438808.750908773,22211728.0,414.0,70,7,14,130,13,52,0.0714650879007819,0.1327208775300236,122.75,7,282,118.34956029091376,14006.618421052632,121.75,6,281,118.34956029091376,14006.618421052632,118.45,2,277,117.68534094645862,13849.839473684213,375359.4285714286,465348.84162703046,980246.0,0.0,13526735.42857143,6832889.795186387,22211431.0,5240293.0,1,12,20,MASTER,1,129,0,0,0,7,13,REPLAY
33,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:46:44 ,94012416.0,12,14,105,93,69,1003,989,933,17,8,8.75,2.598076211353316,16,7,7.75,2.598076211353316,14,5,5.75,2.598076211353316,282,7,71.64285714285714,109.5112267815898,281,6,70.64285714285714,109.5112267815898,277,2,66.64285714285714,109.5112267815898,11.785677330109248,11.509118114781776,10.658166683004934,0.2765592153274733,3760496.64,8550195.3140256,40551680.0,196.0,94012102.0,8546554.727272727,11599741.41962174,41040276.0,1616042.0,94012190.0,7231706.923076922,10972670.178177958,40551982.0,483.0,120,12,24,140,14,56,0.1276427147665261,0.1489165005609471,42.615384615384606,7,282,85.21458885570095,7261.526153846154,41.615384615384606,6,281,85.21458885570095,7261.526153846154,38.53846153846154,2,277,84.83830774796525,7197.538461538459,2422110.8,4290141.742638486,10005154.0,226.0,16380309.6,13646704.08611608,40551680.0,8042765.0,1,12,26,MASTER,1,129,0,0,0,12,14,REPLAY
34,192.168.1.4-192.168.1.2-20000-48948,192.168.1.4,192.168.1.2,20000,48948,6, 18/05/2020  19:48:45 ,104246297.0,24,19,1056,1032,936,152,133,95,282,7,44.0,87.35634169757002,281,6,43.0,87.35634169757002,277,2,39.0,87.35634169757002,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,11.587941584150464,11.175456908555708,9.890039547399942,0.41248467559476,2482054.6904761903,4622903.059856856,22126590.0,100.0,104246297.0,4532447.695652174,5487651.240319142,22126838.0,420.0,104245533.0,5791418.5,8262975.968838482,35958785.0,2000902.0,240,24,96,190,19,38,0.2302240049831218,0.1822606706116381,28.09302325581395,7,282,67.12809856410935,4506.18161683278,27.09302325581395,6,281,67.12809856410935,4506.18161683278,23.97674418604652,2,277,66.86428627917505,4470.832779623476,5050926.166666667,7748078.989003904,15979259.0,214.0,12323420.5,5478115.804122682,22126590.0,7035560.0,12,1,43,OUTSTATION,1,129,0,0,0,19,24,REPLAY
35,192.168.1.4-192.168.1.2-20000-48948,192.168.1.4,192.168.1.2,20000,48948,6, 18/05/2020  19:50:48 ,88199556.0,20,16,1489,1469,1389,173,157,125,468,7,74.45,131.76992508874986,467,6,73.45,131.76992508874986,463,2,69.45,131.76992508874986,35,8,10.8125,7.138802420574477,34,7,9.8125,7.138802420574477,32,5,7.8125,7.138802420574477,18.84363227406723,18.43546695405133,17.165619291779652,0.4081653200158967,2519987.314285714,5294956.512437593,27663883.0,114.0,88199556.0,4642081.894736842,6666947.010633619,27663883.0,674.0,83489578.0,5565971.866666666,7014736.640633712,27664821.0,874.0,200,20,80,160,16,32,0.2267585111199426,0.181406808895954,46.16666666666666,7,468,102.35303052251486,10476.142857142857,45.16666666666666,6,467,102.35303052251486,10476.142857142857,42.05555555555557,2,463,102.04171260377352,10412.511111111113,4851644.0,8567626.529376062,20062244.0,282.0,12788214.0,8343054.037520972,27663883.0,8136087.0,12,1,36,OUTSTATION,1,129,0,0,0,16,20,REPLAY
36,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:52:58 ,117922094.0,16,16,146,130,98,1000,984,920,17,8,9.125,3.07408522978788,16,7,8.125,3.07408522978788,14,5,6.125,3.07408522978788,282,7,62.5,102.98478852076488,281,6,61.5,102.98478852076488,277,2,57.5,102.98478852076488,9.718280613300507,9.446915011532951,8.632818206230294,0.2713656017675534,3803938.516129032,9098875.190741437,47100184.0,189.0,117922094.0,7861472.933333334,12528646.47639987,47100960.0,102935.0,116540611.0,7769374.066666666,12067951.583973275,47100373.0,443.0,160,16,32,160,16,64,0.1356828008837767,0.1356828008837767,35.8125,7,282,76.62663459288981,5871.6411290322585,34.8125,6,281,76.62663459288981,5871.6411290322585,31.8125,2,277,76.27303988240685,5817.576612903225,3628787.0,6126292.9030332025,14140256.0,211.0,18702814.8,16656309.966349171,47100184.0,5862563.0,1,12,32,MASTER,1,129,0,0,0,16,16,REPLAY
37,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:55:02 ,109132483.0,26,27,226,200,148,1077,1050,942,17,8,8.692307692307693,2.4457183937523266,16,7,7.6923076923076925,2.4457183937523266,14,5,5.6923076923076925,2.4457183937523266,282,7,39.888888888888886,83.01220175989576,281,6,38.888888888888886,83.01220175989576,277,2,34.888888888888886,83.01220175989576,11.93961654844782,11.453968292831751,9.987860351349289,0.4856482556160662,2098701.596153846,3592994.3677193136,14966754.0,175.0,109132201.0,4365288.04,4138706.514498677,14967055.0,133022.0,109132111.0,4197388.884615385,4154082.833098949,14967032.0,443.0,260,26,52,270,27,108,0.2382425404909004,0.2474057151251658,24.58490566037736,7,282,60.79708810153284,3696.285921625546,23.58490566037736,6,281,60.79708810153284,3696.285921625546,20.56603773584905,2,277,60.543534697058575,3665.519593613935,5289529.714285715,7371085.333317311,17030526.0,209.0,10300784.714285716,2675555.7469500746,14966754.0,7041792.0,1,12,53,MASTER,1,129,0,0,0,26,27,REPLAY
38,192.168.1.4-192.168.1.2-20000-48948,192.168.1.4,192.168.1.2,20000,48948,6, 18/05/2020  19:57:09 ,118990031.0,26,24,1087,1061,957,228,204,156,468,7,41.80769230769232,106.8093700873736,467,6,40.80769230769232,106.8093700873736,463,2,36.80769230769232,106.8093700873736,35,8,9.5,5.733198515435455,34,7,8.5,5.733198515435455,32,5,6.5,5.733198515435455,11.051345973680773,10.631142704719522,9.353724767077336,0.420203268961246,2428367.9795918367,5825760.870210487,31926931.0,85.0,118990031.0,4759601.24,7584247.79230534,31927220.0,525.0,118989381.0,5173451.347826087,7699923.88059027,31927163.0,619.0,260,26,104,240,24,48,0.2185056998598479,0.201697569101398,26.3,7,468,78.11405841747681,6101.806122448979,25.3,6,467,78.11405841747681,6101.806122448979,22.26,2,463,77.90963106217933,6069.9106122448975,3648004.4285714286,4346157.01566598,12228159.0,232.0,13350440.714285716,10136761.280330677,31926931.0,5647508.0,12,1,50,OUTSTATION,1,129,0,0,0,24,26,REPLAY
39,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:59:09 ,117078898.0,33,35,282,249,183,1133,1098,958,17,8,8.545454545454545,2.180752580689019,16,7,7.545454545454546,2.180752580689019,14,5,5.545454545454546,2.180752580689019,282,7,32.371428571428574,73.93203783534845,281,6,31.37142857142857,73.93203783534845,277,2,27.37142857142857,73.93203783534845,12.085867087679624,11.505062167564985,9.74556490957064,0.5808049201146392,1747446.2388059704,3341006.0743811075,18198583.0,87.0,117078651.0,3658707.84375,6773152.7923944285,38158757.0,529.0,117078406.0,3443482.529411765,4209771.737339436,18198583.0,533.0,330,33,66,350,35,140,0.2818612112321044,0.2989437088825349,20.808823529411768,7,282,54.03654301197303,2919.947980684811,19.808823529411768,6,281,54.03654301197303,2919.947980684811,16.779411764705884,2,277,53.82194125858752,2896.801360842845,6435083.142857143,7490037.670509217,20030433.0,0.0,10290438.42857143,4148800.258551495,18198583.0,5727809.0,1,12,68,MASTER,1,129,0,0,0,33,35,REPLAY
40,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:01:09 ,109915872.0,9,10,99,90,72,1419,1409,1369,17,8,11.0,4.5,16,7,10.0,4.5,14,5,8.0,4.5,468,7,141.9,162.92905749981423,467,6,140.9,162.92905749981423,463,2,136.9,162.92905749981423,13.810562318060851,13.6377028424066,13.110026548304145,0.1728594756542531,6106437.333333332,12021050.363584207,39017578.0,165.0,109915632.0,13739454.0,15203864.671349987,39017578.0,211342.0,109915537.0,12212837.444444446,15863803.266823305,41937173.0,554.0,90,9,18,100,10,40,0.0818808042572777,0.0909786713969753,79.89473684210526,7,468,133.3832801186291,17791.099415204677,78.89473684210526,6,467,133.3832801186291,17791.099415204677,75.84210526315789,2,463,132.86972030187846,17654.362573099414,1785454.75,1986735.0729276703,4002156.0,304.0,25693453.25,12524723.914998615,39017578.0,9039638.0,1,12,19,MASTER,1,129,0,0,0,9,10,REPLAY
41,192.168.1.4-192.168.1.2-20000-48948,192.168.1.4,192.168.1.2,20000,48948,6, 18/05/2020  20:03:25 ,117772261.0,14,7,2335,2321,2265,137,130,116,468,7,166.78571428571428,144.6014036379521,467,6,165.78571428571428,144.6014036379521,463,2,161.78571428571428,144.6014036379521,62,8,19.571428571428573,19.24280941769456,61,7,18.571428571428573,19.24280941769456,59,5,16.571428571428573,19.24280941769456,20.989662412951382,20.81135217400641,20.216984710856487,0.1783102389449753,5888613.05,11564599.813240198,43403339.0,225.0,117772261.0,9059404.692307692,13440263.616833124,43403641.0,405.0,117568316.0,19594719.33333333,13793838.057052976,43403596.0,961497.0,140,14,56,70,7,14,0.1188734926299835,0.0594367463149917,117.71428571428572,7,468,136.96391599875597,18759.114285714284,116.71428571428572,6,467,136.96391599875597,18759.114285714284,113.38095238095238,2,463,136.46482191043822,18622.64761904762,371155.4,422134.33304612886,962280.0,225.0,23183223.6,11682118.080924788,43403339.0,14717939.0,12,1,21,OUTSTATION,1,129,0,0,0,7,14,REPLAY
42,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:06:04 ,88662012.0,17,17,154,137,103,1007,990,922,17,8,9.058823529411764,2.988950238697821,16,7,8.058823529411764,2.988950238697821,14,5,6.0588235294117645,2.988950238697821,282,7,59.235294117647065,100.6190398307924,281,6,58.235294117647065,100.6190398307924,277,2,54.235294117647065,100.6190398307924,13.094672383478056,12.711193605667331,11.560757272235149,0.3834787778107269,2686727.636363636,5045830.27273504,21991898.0,186.0,88661772.0,5541360.75,6280257.8989673285,21991898.0,481.0,88661623.0,5541351.4375,7603976.461814524,28659037.0,559.0,170,17,34,170,17,68,0.1917393889053634,0.1917393889053634,34.14705882352941,7,282,74.57562049963464,5561.523172905526,33.14705882352941,6,281,74.57562049963464,5561.523172905526,30.14705882352941,2,277,74.23514333682436,5510.856506238859,3154486.0,7097372.822402412,17613031.0,0.0,11622476.0,6235553.664048188,21991898.0,5385202.0,1,12,34,MASTER,1,129,0,0,0,17,17,REPLAY
43,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:08:13 ,118006427.0,19,24,170,151,113,2422,2398,2302,17,8,8.947368421052632,2.837715908780752,16,7,7.947368421052633,2.837715908780752,14,5,5.947368421052633,2.837715908780752,654,7,100.91666666666669,160.8542188136355,653,6,99.91666666666669,160.8542188136355,649,2,95.91666666666669,160.8542188136355,21.964905352146623,21.600518419221352,20.464987046849576,0.3643869329252719,2809676.833333333,5276294.432229942,28323353.0,188.0,118006180.0,6555898.888888889,12578389.353283023,54952363.0,208085.0,118005909.0,5130691.695652174,6497355.067947099,28323353.0,588.0,190,19,38,240,24,96,0.161008179664655,0.2033787532606168,60.27906976744186,7,654,127.70377284604425,16308.253599114065,59.27906976744186,6,653,127.70377284604425,16308.253599114065,56.16279069767442,2,649,127.34354176840624,16216.37763012182,3150477.875,4502476.785536423,12970978.0,0.0,11600294.625,6979054.970206393,28323353.0,6010089.0,1,12,43,MASTER,1,129,0,0,0,19,24,REPLAY
44,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:10:17 ,115952200.0,6,6,66,60,48,947,941,917,17,8,11.0,4.6475800154489,16,7,10.0,4.6475800154489,14,5,8.0,4.6475800154489,468,7,157.83333333333334,189.8435320643468,467,6,156.83333333333334,189.8435320643468,463,2,152.83333333333334,189.8435320643468,8.736358602941557,8.632867681682624,8.322394917905827,0.1034909212589325,10541109.090909092,17163187.557770774,45187944.0,225.0,115951949.0,23190389.8,19245008.705771755,45191547.0,2669280.0,105193159.0,21038631.8,22544514.53291997,45188195.0,527.0,60,6,12,60,6,24,0.0517454606294662,0.0517454606294662,84.41666666666667,7,468,149.23773489017955,22271.901515151512,83.41666666666667,6,467,149.23773489017955,22271.901515151512,80.41666666666667,2,463,148.7037679618799,22112.81060606061,668277.0,1334003.0179523584,2669280.0,0.0,28319710.25,17841623.472320046,45187944.0,10278828.0,1,12,12,MASTER,1,129,0,0,0,6,6,REPLAY
45,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:12:36 ,83140309.0,9,12,108,99,81,1877,1865,1817,17,8,12.0,4.743416490252568,16,7,11.0,4.743416490252568,14,5,9.0,4.743416490252568,468,7,156.41666666666666,152.90368824455442,467,6,155.41666666666666,152.90368824455442,463,2,151.41666666666666,152.90368824455442,23.87530217141724,23.622717110661693,22.82887834828711,0.2525850607555476,4157015.45,6773909.385729472,22135871.0,150.0,83140309.0,10392538.625,7129093.489296777,22136721.0,2365656.0,80774624.0,7343147.636363638,7867162.544461813,22136114.0,476.0,90,9,18,120,12,48,0.1082507403238061,0.1443343204317414,94.5238095238095,7,468,135.02133870156194,18230.76190476191,93.5238095238095,6,467,135.02133870156194,18230.76190476191,90.38095238095238,2,463,134.47396632451807,18083.24761904762,32169.42857142857,76307.85317352586,204608.0,243.0,11507066.714285716,6891076.933842167,22135871.0,5047548.0,1,12,21,MASTER,1,129,0,0,0,9,12,REPLAY
46,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:14:39 ,67847141.0,5,6,58,53,43,930,924,900,17,8,11.6,4.9295030175464944,16,7,10.6,4.9295030175464944,14,5,8.6,4.9295030175464944,282,7,155.0,124.05482658889171,281,6,154.0,124.05482658889171,277,2,150.0,124.05482658889171,14.562146399064924,14.400017238751447,13.898890743237065,0.1621291603134758,6784714.1,16770750.422712078,53934875.0,444.0,67846100.0,16961525.0,24779282.13127121,53945561.0,1817222.0,67846624.0,13569324.8,22839399.98271271,53935452.0,458.0,50,5,10,60,6,24,0.0736950728697617,0.0884340874437141,89.81818181818181,7,282,115.38095005833344,13312.763636363636,88.81818181818181,6,281,115.38095005833344,13312.763636363636,85.72727272727273,2,277,114.70578966128164,13157.41818181818,5601.5,7190.568857886002,10686.0,517.0,30881223.5,32602786.61352285,53934875.0,7827572.0,1,12,11,MASTER,1,129,0,0,0,5,6,REPLAY
47,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  20:16:46 ,103136841.0,15,18,192,177,147,2875,2857,2785,35,8,12.8,9.540889446407574,34,7,11.8,9.540889446407574,32,5,9.8,9.540889446407574,654,7,159.72222222222226,214.61889768105243,653,6,158.72222222222226,214.61889768105243,649,2,154.72222222222226,214.61889768105243,29.73719158220097,29.417228320964373,28.42825096805128,0.3199632612365934,3223026.28125,6713463.406035908,34114684.0,197.0,100874694.0,7205335.285714285,8776199.854376096,34115806.0,257771.0,103136480.0,6066851.764705882,8980868.024836522,34115006.0,395.0,150,15,30,180,18,72,0.1454378460166333,0.17452541521996,92.93939393939394,7,654,173.2889457297297,30029.05871212121,91.93939393939394,6,653,173.2889457297297,30029.05871212121,88.84848484848484,2,649,172.85780305140287,29879.82007575757,1683183.1428571432,3827901.2716657775,10273239.0,0.0,12727487.42857143,9759533.528671848,34114684.0,6060132.0,1,12,33,MASTER,1,129,0,0,0,15,18,REPLAY
