,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label, Label
32,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:34:40 PM,119068969,212,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7888791831228503,561646.0801886795,720536.4753418622,4933854.0,9.0,118072028.0,559583.071090047,721622.1267800559,4933854.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7804806893053724,0.008398493817478172,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
33,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:36:40 PM,119512286,218,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8324475861837333,548221.4954128439,898148.6500975945,7477553.0,15.0,118616747.0,546620.9539170503,899913.6305002273,7477553.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8240802456075516,0.008367340576181432,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218,0,1,0,-1,-1,0,0,16746918.0,17727904.693005573,37035766.0,4246525.0,6525757.666666668,916169.2938454844,7477553.0,5649947.0,No Label,ARP_POISONING
34,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:38:41 PM,119861071,219,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8354583199077208,547310.8264840181,688636.2862073134,4825039.0,11.0,119631108.0,548766.5504587161,689883.3606976101,4825039.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.827115327544504,0.008342992363216912,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,219,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
35,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:40:42 PM,119928388,227,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9011345337185717,528318.8898678409,653616.7669349228,4923506.0,19.0,118930815.0,526242.5442477871,654316.9081945268,4923506.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8927962243601573,0.008338309358414791,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,227,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
36,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:42:43 PM,119251042,218,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836461940517048,547023.1284403674,646105.9016662486,5147385.0,13.0,118252455.0,544942.1889400922,646867.1504846751,5147385.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8280762695557833,0.00838567096126506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218,0,1,0,-1,-1,0,0,89393151.0,0.0,89393151.0,89393151.0,5147385.0,0.0,5147385.0,5147385.0,No Label,ARP_POISONING
37,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:44:45 PM,119956604,235,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9673781361799805,510453.6340425534,578963.0971220646,4205162.0,20.0,119477406.0,510587.20512820565,580200.5483622197,4205162.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.95904178814532,0.008336348034660934,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,235,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
38,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:46:45 PM,119512447,213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7906084710992491,561091.300469484,657660.5189696345,4945318.0,14.0,117316204.0,553378.3207547172,649488.8510382577,4945318.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7822411417950468,0.008367329304202097,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,213,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
39,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:48:48 PM,119438232,190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5991529412458148,628622.2736842106,805573.7094437226,5087141.0,10.0,119204906.0,630713.7883597881,807195.9454653169,5087141.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5907804127576168,0.008372528488197983,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,190,0,1,0,-1,-1,0,0,7211946.0,0.0,7211946.0,7211946.0,5087141.0,0.0,5087141.0,5087141.0,No Label,ARP_POISONING
40,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 02:34:09 PM,107717610,6,7,127.0,2488.0,27.0,10.0,21.166666666666668,7.026141662866375,1448.0,13.0,355.42857142857144,510.5741399453682,24.276439107774486,0.12068593055490184,8976467.5,12080094.167561673,37938798.0,24.0,90418177.0,18083635.4,13077303.807410508,37938798.0,2938095.0,107717610.0,17952935.0,27334385.98920637,70642255.0,28.0,0,1,0,0,192,224,0.055701198717647005,0.06498473183725484,10.0,1448.0,190.64285714285708,386.84594571261266,149649.7857142857,0,0,0,1,1,0,0,0,1.0,205.3076923076923,21.166666666666668,355.42857142857144,0,0,0,0,0,0,6,127,7,2488,-1,243,6,0,979633.6666666669,1696077.2721327685,2938095.0,271.0,20663739.8,10325041.136486124,37938798.0,13170082.0,No Label,NORMAL
41,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:50:49 PM,119893954,193,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6180966056053168,621212.1968911919,757705.9967966238,5146995.0,16.0,119893934.0,624447.5729166665,758349.1265212235,5146995.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.6097559014527123,0.008340704152604727,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,193,0,1,0,-1,-1,0,0,75127492.0,0.0,75127492.0,75127492.0,5146995.0,0.0,5146995.0,5146995.0,No Label,ARP_POISONING
42,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 02:52:43 PM,117440337,7,10,1078.0,1574.0,961.0,18.0,154.00000000000003,355.86935805151865,701.0,17.0,157.4,223.74251073747948,22.581679069943405,0.14475435301245773,7340021.062500001,12310224.552106265,39922480.0,53.0,90253612.0,15042268.666666664,14432188.20390248,39959789.0,2000921.0,117440337.0,13048926.333333336,15543874.800700162,39922968.0,251.0,0,1,0,0,224,320,0.05960473359336495,0.08514961941909277,17.0,961.0,148.33333333333331,268.8141715451948,72261.05882352941,0,0,0,1,1,0,0,0,1.0,157.05882352941177,154.0,157.4,0,0,0,0,0,0,7,1078,10,1574,-1,259,7,0,1010223.75,1994829.184888667,4002355.0,251.0,22679877.8,11781845.397710824,39922480.0,8227197.0,No Label,NORMAL
43,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:52:49 PM,119519479,219,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8407041416236427,545751.0456621002,842077.7564894581,8828162.0,9.0,118981129.0,545784.9954128439,844015.6473959051,8828162.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8323373046162623,0.008366837007380194,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,219,0,1,0,-1,-1,0,0,36574661.5,4716789.017923581,39909935.0,33239388.0,7439225.5,1964252.8355750185,8828162.0,6050289.0,No Label,ARP_POISONING
44,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:54:49 PM,119009427,233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9662307927925744,510770.0729613735,664990.3799741487,4905210.0,11.0,114104217.0,491828.52155172423,600140.2862121816,4902466.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.9578280970968795,0.008402695695694762,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,233,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
45,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 02:54:45 PM,115861081,7,11,262.0,2485.0,91.0,18.0,37.42857142857143,30.778006990149876,674.0,17.0,225.90909090909088,250.12415099124453,23.70942836274763,0.1553584676117427,6815357.705882353,19990684.532231037,81691165.0,276.0,94484224.0,15747370.666666664,32372089.667812265,81692653.0,736.0,115861081.0,11586108.1,25476307.24116014,81691441.0,723.0,0,1,0,0,224,352,0.06041718184901105,0.09494128576273167,17.0,674.0,145.4736842105263,210.9100304292627,44483.04093567251,0,0,0,1,1,0,0,0,1.0,153.55555555555554,37.42857142857143,225.9090909090909,0,0,0,0,0,0,7,262,11,2485,-1,259,7,0,1261289.5,1727234.8851619747,2482629.0,39950.0,36445340.333333336,39905555.7847553,81691165.0,6268297.0,No Label,NORMAL
46,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:56:49 PM,119758302,241,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0207367335585635,496922.4149377594,597166.6631216201,3786317.0,15.0,115971985.0,483216.60416666686,559141.3212524903,3591972.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0123865817669992,0.008350151791564312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,241,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
47,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 02:57:19 PM,119414583,7,11,207.0,1554.0,81.0,18.0,29.57142857142857,23.071318000619613,478.0,17.0,141.27272727272725,160.32722221075926,14.746942590755436,0.1507353586789312,7024387.235294118,11585213.424502468,32194793.0,51.0,110596307.0,18432717.83333333,13530901.509802096,32194793.0,2246222.0,119414583.0,11941458.299999995,19494818.85295992,61082596.0,264.0,0,1,0,0,224,352,0.05861930615291769,0.09211605252601353,17.0,478.0,93.63157894736842,133.26131827116382,17758.578947368416,0,0,0,1,1,0,0,0,1.0,98.83333333333331,29.57142857142857,141.27272727272728,0,0,0,0,0,0,7,207,11,1554,-1,259,7,0,162516.99999999994,341916.389324203,773467.0,264.0,19392587.166666664,12035044.299125258,32194793.0,6754167.0,No Label,NORMAL
48,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 02:58:49 PM,119592088,226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8981188789010857,529168.5309734514,634498.6364665998,4122835.0,15.0,119366838.0,530519.2799999999,635587.6075404529,4122835.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8897571217253102,0.008361757175775706,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,226,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
49,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:00:50 PM,118876958,219,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8506530088025972,542817.1598173521,688974.5986803568,5095561.0,11.0,118841709.0,545145.4541284405,689696.1872976213,5095561.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8422409496716765,0.008412059130920897,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,219,0,1,0,-1,-1,0,0,56804153.0,0.0,56804153.0,56804153.0,5095561.0,0.0,5095561.0,5095561.0,No Label,ARP_POISONING
50,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:02:51 PM,119836929,216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8107940666603701,554800.5972222221,868125.3728666579,7909077.0,16.0,118838051.0,552735.1209302326,869619.1979401876,7909077.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8024493935421195,0.008344673118250552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,216,0,1,0,-1,-1,0,0,45299452.0,10856223.139479123,52975961.0,37622943.0,6632901.0,1804785.4071750469,7909077.0,5356725.0,No Label,ARP_POISONING
51,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 02:59:21 PM,78624931,14,18,306.0,1229.0,45.0,18.0,21.857142857142854,9.8046860292346,478.0,17.0,68.27777777777777,127.2823658390854,19.523069597352016,0.4069955876972407,2536288.0967741944,5188789.686462803,18895506.0,185.0,73401156.0,5646242.76923077,6867831.927479773,18895789.0,880.0,78624931.0,4624995.94117647,6341983.416289196,18895856.0,283.0,0,1,0,0,448,576,0.1780605696175428,0.2289350180796979,17.0,478.0,47.06060606060606,95.93355102424393,9203.246212121212,0,0,0,1,1,0,0,0,1.0,48.53125,21.857142857142854,68.27777777777777,0,0,0,0,0,0,14,306,18,1229,-1,259,14,0,3266441.6,3517293.0146193113,9055363.0,283.0,12450553.0,6893039.004141134,18895506.0,5079773.0,No Label,NORMAL
52,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:04:52 PM,119292052,221,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8609789694958048,539783.0407239817,715100.2738576938,5947088.0,10.0,118704365.0,539565.2954545458,716723.7201911027,5947088.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8525961813449232,0.008382788150882005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,221,0,1,0,-1,-1,0,0,11129808.0,0.0,11129808.0,11129808.0,5947088.0,0.0,5947088.0,5947088.0,No Label,ARP_POISONING
53,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 03:04:55 PM,91688011,3,8,72.0,1052.0,27.0,18.0,24.0,5.196152422706632,495.0,10.0,131.5,180.41143454417102,12.258963715550554,0.11997206483190045,9168801.1,22223230.603542663,69143902.0,14.0,69183968.0,34591984.0,48919328.62241102,69183173.0,795.0,91688011.0,13098287.285714287,26091495.14121959,69144160.0,275.0,0,1,0,0,96,256,0.03271965404506375,0.08725241078683668,10.0,495.0,95.16666666666666,153.623408096395,23600.15151515152,0,0,0,1,1,0,0,0,2.0,103.8181818181818,24.0,131.5,0,0,0,0,0,0,3,72,8,1052,-1,274,3,0,20003.5,27900.312265277607,39732.0,275.0,45803989.0,33007621.509208117,69143902.0,22464076.0,No Label,NORMAL
54,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:06:52 PM,119440656,225,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8921530370697224,530847.36,616387.7148532836,4509609.0,10.0,119215896.0,532213.8214285708,617426.551382142,4509609.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8837806784986175,0.008372358571104967,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,225,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
55,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 03:06:56 PM,104571194,12,16,252.0,1161.0,36.0,18.0,21.0,5.862050525510367,292.0,17.0,72.5625,102.94915816395329,13.512325392402039,0.26776016347293496,3873007.1851851856,9197369.65879965,44215659.0,227.0,101218789.0,9201708.090909092,12907581.586370055,44215905.0,764.0,104571194.0,6971412.933333334,11621641.365397712,44215906.0,227.0,0,1,0,0,384,512,0.11475435577411501,0.15300580769882002,17.0,292.0,49.3448275862069,79.8669768436729,6378.7339901477835,0,0,0,1,1,0,0,0,1.0,51.10714285714285,21.0,72.5625,0,0,0,0,0,0,12,252,16,1161,-1,274,12,0,2577246.4,3869774.679542893,8725545.0,246.0,17936697.6,15459370.302966883,44215659.0,5628360.0,No Label,NORMAL
56,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:08:52 PM,119211710,212,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7867372257305931,562319.386792453,716632.477952369,5693606.0,12.0,118905528.0,563533.3080568722,718118.2008844366,5693606.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7783487880511069,0.008388437679486353,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,1,0,-1,-1,0,0,32405233.0,0.0,32405233.0,32405233.0,5693606.0,0.0,5693606.0,5693606.0,No Label,ARP_POISONING
57,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 03:09:27 PM,114615912,3,7,171.0,1042.0,81.0,18.0,57.0,34.07345007480164,664.0,17.0,148.85714285714286,249.17559308743745,10.58317277970968,0.08724792069010454,12735101.333333336,25623461.609990306,77592173.0,189.0,93969934.0,46984967.0,43341649.1192081,77632141.0,16337793.0,114615912.0,19102652.0,30075772.230520666,77592515.0,189.0,0,1,0,0,96,224,0.02617437620703136,0.06107354448307317,17.0,664.0,111.9090909090909,200.56742235241225,40227.290909090916,0,0,0,1,1,0,0,0,2.0,123.1,57.0,148.85714285714286,0,0,0,0,0,0,3,171,7,1042,-1,274,3,0,13499.666666666668,22922.376716504186,39968.0,189.0,38179121.333333336,34199419.92629966,77592173.0,16337451.0,No Label,NORMAL
58,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:10:54 PM,119529564,221,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8572810990927733,540857.7556561085,713429.890510301,5613729.0,12.0,119427405.0,542851.8409090909,714439.3162213042,5613729.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.848914968015779,0.008366131076994477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,221,0,1,0,-1,-1,0,0,5713460.0,0.0,5713460.0,5713460.0,5613729.0,0.0,5613729.0,5613729.0,No Label,ARP_POISONING
59,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 03:12:09 PM,115425997,14,19,279.0,1656.0,27.0,18.0,19.928571428571427,3.8323378226368816,292.0,17.0,87.15789473684212,110.31231580174473,16.76398775225654,0.2858974655423596,3607062.4062500005,8098691.62913791,36364424.0,259.0,113424721.0,8724978.538461538,11016155.088242104,36365589.0,891.0,115425997.0,6412555.388888887,10027950.998953283,36364825.0,308.0,0,1,0,0,448,608,0.1212898338664556,0.16460763167590398,17.0,292.0,57.441176470588225,88.29433942406246,7795.890374331549,0,0,0,1,1,0,0,0,1.0,59.18181818181818,19.928571428571427,87.15789473684212,0,0,0,0,0,0,14,279,19,1656,-1,274,14,0,3329814.0000000005,5333591.855519271,12706720.0,450.0,19755305.2,10612708.737174958,36364424.0,7296477.0,No Label,NORMAL
60,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:12:54 PM,119676783,190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5959653594632468,629877.8052631582,844742.1749760816,6802587.0,19.0,119057349.0,629933.0634920631,846985.5057366972,6802587.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5876095198849054,0.008355839578341608,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,190,0,1,0,-1,-1,0,0,7848074.0,0.0,7848074.0,7848074.0,6802587.0,0.0,6802587.0,6802587.0,No Label,ARP_POISONING
61,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:14:54 PM,119987470,218,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825190580316428,550401.23853211,687957.9835104189,5109676.0,9.0,119687346.0,551554.5898617511,689337.360433509,5109676.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8168563767533392,0.008334203563088713,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218,0,1,0,-1,-1,0,0,112054433.0,0.0,112054433.0,112054433.0,5109676.0,0.0,5109676.0,5109676.0,No Label,ARP_POISONING
62,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:16:55 PM,119726143,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8792888032816693,534491.7098214285,836344.5138375841,6928665.0,22.0,119068866.0,533941.1031390141,838185.3648149206,6928665.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8709364086004172,0.008352394681251863,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,224,0,1,0,-1,-1,0,0,25949486.33333333,6205459.75958795,32343971.0,19952127.0,5881804.0,967973.3362613869,6928665.0,5019207.0,No Label,ARP_POISONING
63,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:18:56 PM,119904685,226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8931703961358972,530551.703539823,671999.2140301261,4242192.0,16.0,119261353.0,530050.4577777778,673455.1978845664,4242192.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8848304384436687,0.008339957692228624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,226,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,ARP_POISONING
64,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/05/2020 03:20:57 PM,118175898,222,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8870176048926661,532323.8648648646,675771.9550346601,5795998.0,18.0,117640508.0,532309.9909502261,677306.0273747216,5795998.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8785556425388872,0.008461962353778772,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,222,0,1,0,-1,-1,0,0,66263793.0,0.0,66263793.0,66263793.0,5795998.0,0.0,5795998.0,5795998.0,No Label,ARP_POISONING
65,192.168.1.2-192.168.1.5-50733-20000-6,192.168.1.2,50733,192.168.1.5,20000,6,18/05/2020 03:14:28 PM,70643700,3,7,72.0,1478.0,27.0,18.0,24.0,5.196152422706632,478.0,17.0,211.14285714285717,161.839867947125,21.941093119414763,0.1415554394800952,7849300.0,15574985.91467961,36490308.0,19.0,34112930.0,17056465.0,24119986.47697946,34111871.0,1059.0,70643700.0,11773950.0,18239777.90351928,36490583.0,525.0,0,1,0,0,96,224,0.04246663184402856,0.09908880763606663,17.0,478.0,143.36363636363637,156.73179175092253,24564.854545454546,0,0,0,1,1,0,0,0,2.0,157.7,24.0,211.14285714285717,0,0,0,0,0,0,3,72,7,1478,-1,274,3,0,845.5,806.8088373338508,1416.0,275.0,35300952.0,1682003.3856898146,36490308.0,34111596.0,No Label,NORMAL
